Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
191038,2019,Killingly,53 ATHOL ST,58870,115000,0.5119,Condo,Condo,0
19048,2019,Franklin,88 TOWNLINE BLVD,51510,72000,0.7154,Nan,Nan,1
190928,2019,Bristol,59 HARMONY RD,170030,302000,0.563,Single Family,Single Family,1
190398,2019,Guilford,488 NORTONTOWN RD,222960,390000,0.5717,Single Family,Single Family,1
192149,2019,Bridgeport,222 HUNTINGTON TPKE,43110,40000,1.0778,Nan,Nan,1
19054,2019,Colchester,43 BIGELOW RD,197400,330000,0.5982,Single Family,Single Family,0
190293,2019,Glastonbury,81 DOGWOOD LN,325600,501000,0.6499,Single Family,Single Family,1
190268,2019,Enfield,4 HAMPTON CHASE,81100,128000,0.6336,Condo,Condo,1
19229,2019,East Haddam,5 ROBBIE RD,140770,233000,0.6042,Single Family,Single Family,1
19022,2019,Franklin,KAHN RD,2690,6000,0.4483,Nan,Nan,1
192030,2019,Bridgeport,100 CHALMERS AVE,143100,173000,0.8272,Single Family,Single Family,1
190097,2019,Manchester,531 CENTER STREET,92000,101000,0.9109,Single Family,Single Family,0
19192,2019,Darien,2 HALF MILE ROAD,845950,2375000,0.3562,Single Family,Single Family,1
190230,2019,Berlin,33 LANGDON COURT F 3,116400,180000,0.6467,Condo,Condo,1
190087,2019,Groton,189 COLONEL LEDYARD HWY,80360,39000,2.0605,Nan,Nan,0
190627,2019,Glastonbury,222 WILLIAMS ST E UNIT 417,65700,105000,0.6257,Condo,Condo,1
190046,2019,Goshen,55 SHELBOURNE DR,193930,325000,0.5967,Single Family,Single Family,1
190038,2019,Hebron,6 GILBERT LANE,133960,347299,0.3857,Condo,Condo,0
19202,2019,Hartford,280 EDGEWOOD ST,52710,175000,0.3012,Two Family,Two Family,0
190183,2019,Greenwich,275 BRUCE PARK AVE,656740,850000,0.7726,Single Family,Single Family,0
190067,2019,Essex,63 COMSTOCK AVE,146700,264430,0.5548,Single Family,Single Family,1
1900422,2019,East Haven,38 RABBIT ROCK RD,157880,281000,0.5619,Single Family,Single Family,1
190173,2019,Bristol,48 ROSSI DR,138250,222500,0.6213,Single Family,Single Family,0
190091,2019,Danbury,925 OLD PASTURE DR,190300,320000,0.5947,Condo,Condo,0
19022,2019,Eastford,15 KINGSBURY RD,189690,277000,0.6848,Single Family,Single Family,1
19108,2019,Derby,2 STELMACK RD,208180,312000,0.6672,Single Family,Single Family,1
190007,2019,Madison,4 SCENIC RD,219100,322000,0.6804,Single Family,Single Family,0
190615,2019,Danbury,84 HIGHLAND AV,138600,275000,0.504,Single Family,Single Family,1
19363,2019,Hartford,99 AMITY ST,51100,68000,0.7515,Three Family,Three Family,1
19008,2019,Franklin,26 BALTIC RD,128990,205000,0.6292,Single Family,Single Family,0
190128,2019,Guilford,WEATHERLY TRAIL,226970,200000,1.1349,Nan,Nan,1
190865,2019,Manchester,202 HENRY STREET,104500,159000,0.6572,Single Family,Single Family,1
190431,2019,Enfield,5 RIVERCLIFF LA,158900,339000,0.4687,Single Family,Single Family,1
190102,2019,Beacon Falls,140 CEDAR LANE,189440,180500,1.0495,Single Family,Single Family,1
190076,2019,Fairfield,37 SHALIMAR LANE,228340,435000,0.5249,Single Family,Single Family,0
19106,2019,Lebanon,27 CARRIAGE DR,134740,227000,0.5936,Single Family,Single Family,1
19314,2019,Hartford,45 GOSHEN ST,47915,105000,0.4563,Single Family,Single Family,1
190292,2019,Ledyard,60 WHALEHEAD RD,227990,375000,0.608,Single Family,Single Family,1
190652,2019,Glastonbury,181 MOUNTAIN RD,522200,765000,0.6826,Single Family,Single Family,1
190822,2019,Hamden,880 GAYLORD MTN RD,178570,305000,0.5855,Single Family,Single Family,1
190127,2019,Canton,23 COLONY ROAD,161070,270000,0.5966,Single Family,Single Family,1
1900153,2019,East Hampton,53 PEACH FARM RD,56880,60000,0.948,Nan,Nan,1
19227,2019,Farmington,12 RIVER RD,175890,171700,1.0244,Single Family,Single Family,1
19000015,2019,Brookfield,15 EDNA CT,718220,837000,0.8581,Single Family,Single Family,0
1900186,2019,East Haven,21 HIGHLAND AVE,119340,236000,0.5057,Single Family,Single Family,1
190732,2019,Hamden,101 NORWOOD AVE,137410,220300,0.6237,Single Family,Single Family,1
190050,2019,Canton,65 CHURCH STREET,122910,240000,0.5121,Two Family,Two Family,0
192036,2019,Bridgeport,146 DIXON ST,150110,295000,0.5088,Single Family,Single Family,1
190503,2019,Killingly,117 COUNTRY CLUB RD,131110,140000,0.9365,Single Family,Single Family,1
190008,2019,Bethlehem,491 HARD HILL RD S,308100,490000,0.6288,Single Family,Single Family,0
190782,2019,Manchester,53 BIRCH STREET,150200,100000,1.502,Two Family,Two Family,1
190588,2019,Griswold,113 LAKE ROAD,125370,248000,0.5055,Single Family,Single Family,0
19410,2019,Farmington,1644-5 FARMINGTON AV,68770,100000,0.6877,Condo,Condo,1
190154,2019,Cromwell,75 WOODLAND,61250,107000,0.5724,Condo,Condo,1
19000431,2019,Cheshire,1013 SUMMIT RD,307230,470000,0.6537,Single Family,Single Family,1
190103,2019,Enfield,19 NORTHFIELD RD,157270,221000,0.7116,Single Family,Single Family,0
190096,2019,Beacon Falls,200 SKOKORAT ROAD,117640,250000,0.4706,Single Family,Single Family,1
190312,2019,Manchester,18 ESSEX STREET,115400,184900,0.6241,Single Family,Single Family,1
190007,2019,Easton,785 SPORT HILL ROAD,554850,753500,0.7364,Single Family,Single Family,0
19506,2019,East Hartford,207 ARNOLD DR,101600,180000,0.5644,Single Family,Single Family,1
190349,2019,Fairfield,88 SPRINGER ROAD,544740,810000,0.6725,Single Family,Single Family,1
190098,2019,Hebron,239 NORTH ST,99800,720000,0.1386,Nan,Nan,1
19000427,2019,Cheshire,1263 HIGHVIEW TERR,166150,305000,0.5448,Single Family,Single Family,1
190668,2019,Manchester,241 HOLLISTER STREET,111000,176000,0.6307,Single Family,Single Family,1
190437,2019,Groton,43 JEFFERSON DR,171920,290000,0.5928,Single Family,Single Family,1
19016,2019,Columbia,69 OLD WILLIMANTIC ROAD,112800,180000,0.6267,Single Family,Single Family,0
190593,2019,Hamden,35 TODD ST U105,168000,200000,0.84,Condo,Condo,1
192613,2019,Bridgeport,677-679 WILLIAM ST,127880,168000,0.7612,Three Family,Three Family,1
19000022,2019,Brookfield,12 POND VIEW RD,191090,328000,0.5826,Condo,Condo,0
19009,2019,Darien,3 KELSEY STREET,404320,360000,1.1231,Single Family,Single Family,0
19032,2019,Chaplin,82 NYBERG RD,172500,258000,0.6686,Single Family,Single Family,1
191196,2019,Danbury,46 HOLLEY ST EXT,192700,357500,0.539,Two Family,Two Family,1
19034,2019,Darien,67 NOROTON AVE,504980,610000,0.8278,Single Family,Single Family,0
1900274,2019,East Haven,140 THOMPSON ST #22H,71400,109000,0.655,Condo,Condo,1
190121,2019,Essex,156 RIVER RD,615300,771000,0.7981,Single Family,Single Family,1
190368,2019,Enfield,6 NOLLY LA,146580,264000,0.5552,Single Family,Single Family,1
190367,2019,Danbury,40 FORTY ACRE MT RD,461000,844000,0.5462,Single Family,Single Family,1
19448,2019,Hartford,520 PROSPECT AVE,88270,325000,0.2716,Three Family,Three Family,1
190002,2019,Bolton,30 GREEN HILL DR,371500,380000,0.9776,Single Family,Single Family,0
190734,2019,Hamden,79 HARMON ST,184590,295000,0.6257,Single Family,Single Family,1
190454,2019,Greenwich,22A PARK PLACE,449400,533000,0.8432,Single Family,Single Family,1
190191,2019,Madison,15 TAMARAC DR,204700,279900,0.7313,Single Family,Single Family,1
190375,2019,Danbury,14 STARR RD,1236500,2700000,0.458,Nan,Nan,1
190847,2019,Greenwich,50 PROSPECT STREET,327530,534000,0.6134,Single Family,Single Family,1
19000137,2019,Cheshire,10 WALNUT ST,67540,123749,0.5458,Condo,Condo,1
190266,2019,Madison,21 TOFFEE LN,287700,630000,0.4567,Single Family,Single Family,1
190206,2019,Bridgeport,116 WENTWORTH ST,151590,285000,0.5319,Single Family,Single Family,0
192310,2019,Bridgeport,95 EDWARDS ST,107090,267000,0.4011,Single Family,Single Family,1
19000214,2019,Brookfield,18 HOLLOW DR,95180,571180,0.1666,Single Family,Single Family,1
19000014,2019,Granby,21 LAUREL DR,211400,155000,1.3639,Single Family,Single Family,0
190720,2019,Manchester,812-A HARTFORD ROAD,94000,129000,0.7287,Condo,Condo,1
190070,2019,Hebron,902 GILEAD ST,138860,107500,1.2917,Single Family,Single Family,1
190689,2019,Enfield,10 OHEAR AVE,96910,198000,0.4894,Single Family,Single Family,1
19045,2019,Hartford,27 MARION ST,47250,157000,0.301,Single Family,Single Family,0
190334,2019,Clinton,20 BEACH PARK RD,160800,170000,0.9459,Single Family,Single Family,1
19000366,2019,Cheshire,262 ELMWOOD CIR,198910,269990,0.7367,Single Family,Single Family,1
1900149,2019,East Hampton,LOT 6 DALY RD,79000,80000,0.9875,Nan,Nan,1
190091,2019,Kent,5 KENICO RD,315000,332500,0.9474,Single Family,Single Family,1
190319,2019,Hamden,67 WILMOT RD,96810,109000,0.8882,Single Family,Single Family,1
190309,2019,Manchester,43 COBURN ROAD,132800,205500,0.6462,Single Family,Single Family,1
190382,2019,Guilford,78 NUT PLAINS RD WEST,225610,369500,0.6106,Single Family,Single Family,1
19212,2019,Darien,41 HOLLY LANE,2041690,3387500,0.6027,Single Family,Single Family,1
190801,2019,Bridgeport,489 AMSTERDAM AVE,129790,260000,0.4992,Single Family,Single Family,1
190941,2019,Killingly,8 BARTLETT MEADOW DR,118720,220000,0.5396,Single Family,Single Family,1
190362,2019,Trumbull,4291 MADISON AVE,262360,437900,0.5991,Single Family,Single Family,1
190115,2019,Danbury,27 CROWS NEST LA #5D,105800,153000,0.6915,Condo,Condo,0
190070,2019,East Windsor,24D FOLKSTONE RD,91080,110000,0.828,Condo,Condo,1
190119,2019,Ledyard,346 COLONEL LEDYARD HWY,108080,142500,0.7585,Single Family,Single Family,1
190280,2019,Ellington,26 WINDMILL RD,236510,388900,0.6082,Single Family,Single Family,1
190233,2019,Bridgeport,55 BUNNELL ST,9500,10000,0.95,Nan,Nan,0
1900467,2019,New Milford,21 HARRY BROOK CONDO,61390,79000,0.7771,Condo,Condo,1
19075,2019,Durham,226R SKEET CLUB ROAD,201040,365000,0.5508,Single Family,Single Family,1
190808,2019,Greenwich,53 ALEXANDER STREET,382480,280080,1.3656,Three Family,Three Family,1
190154,2019,Ledyard,7 JESSICA LN,158200,245000,0.6457,Single Family,Single Family,1
190413,2019,Madison,21 PIERCE LN,186900,320000,0.5841,Single Family,Single Family,1
190353,2019,Guilford,2631 DURHAM RD,365700,524900,0.6967,Single Family,Single Family,1
19553,2019,East Hartford,678 BREWER ST,102940,180000,0.5719,Single Family,Single Family,1
190410,2019,Bethel,76 WOLFPITS ROAD,217910,409000,0.5328,Single Family,Single Family,1
190245,2019,Canton,17 SOUTH STREET,127380,392988,0.3241,Single Family,Single Family,1
1900217,2019,East Haven,210 KIMBERLY AVE,86310,37500,2.3016,Single Family,Single Family,1
190080,2019,Avon,19 APPLEWOOD LANE,188160,165000,1.1404,Condo,Condo,0
191190,2019,Fairfield,245 UNQUOWA RD #21,265370,450000,0.5897,Condo,Condo,1
19589,2019,Hartford,45 HAMILTON ST,51975,236000,0.2202,Two Family,Two Family,1
190625,2019,Danbury,17 BRAGDON AV,297800,445000,0.6692,Single Family,Single Family,1
19000323,2019,Brookfield,131 HEATHERWOOD DR,106180,200000,0.5309,Condo,Condo,1
19094,2019,Farmington,27 BRADFORD WALK,218420,320000,0.6826,Condo,Condo,0
1900406,2019,East Haven,403 MANSFIELD GROVE RD,158330,180500,0.8772,Single Family,Single Family,1
190674,2019,Manchester,192 2-2 OAK GROVE STREET,42500,149000,0.2852,Condo,Condo,1
191927,2019,Bridgeport,186 ARLINGTON ST,103330,200000,0.5167,Single Family,Single Family,1
190632,2019,Glastonbury,688 COLDBROOK RD,240300,250000,0.9612,Single Family,Single Family,1
190010,2019,Cornwall,42 JEWELL ST,114500,161500,0.709,Single Family,Single Family,0
19049,2019,Lisbon,23 GRAHAM TERR,101530,192900,0.5263,Single Family,Single Family,1
191964,2019,Bridgeport,464-466 COURTLAND AVE,191070,430000,0.4443,Two Family,Two Family,1
190137,2019,Fairfield,450 CENTER STREET #9,485310,700000,0.6933,Condo,Condo,0
190041,2019,Bethlehem,128 TODD HILL RD,187900,304000,0.6181,Two Family,Two Family,1
1900089,2019,Cheshire,WATERBURY RD,60230,35000,1.7209,Nan,Nan,0
190021,2019,Bethel,17 AUNT PATTYS LANE WEST,222740,327000,0.6812,Single Family,Single Family,0
190095,2019,Fairfield,508 CORNELL ROAD,518140,300000,1.7271,Single Family,Single Family,0
19000210,2019,Cheshire,944 S MAIN ST,274070,675000,0.406,Nan,Nan,1
1900568,2019,East Haven,140 THOMPSON ST #4D,71400,136000,0.525,Condo,Condo,1
190195,2019,Groton,41 COTTAGE ST,202720,206000,0.9841,Single Family,Single Family,1
190625,2019,Enfield,286 BRAINARD RD,119330,193000,0.6183,Single Family,Single Family,1
190453,2019,Hamden,41 EDGEMERE RD,204750,251600,0.8138,Single Family,Single Family,1
19000204,2019,Granby,54 WEST GRANBY RD,140560,245000,0.5737,Single Family,Single Family,1
190392,2019,Madison,95 ACORN RD,294600,455000,0.6475,Single Family,Single Family,1
1900506,2019,East Haven,28 FISCO DR,208710,320000,0.6522,Single Family,Single Family,1
190351,2019,Bethel,32 DEEPWOOD DRIVE,173250,348000,0.4978,Single Family,Single Family,1
190044,2019,Canaan,402 RT 7 N,168100,195000,0.8621,Single Family,Single Family,1
190896,2019,Hamden,233 HEPBURN RD,147210,285000,0.5165,Single Family,Single Family,1
19040,2019,Columbia,402 ROUTE 66 SOUTH,222200,467500,0.4753,Single Family,Single Family,1
190679,2019,Hamden,455 SHERMAN AVE REAR,154350,320000,0.4823,Nan,Nan,1
190137,2019,Guilford,66-8 HIGH ST,453130,689000,0.6577,Condo,Condo,1
190416,2019,Bristol,303 STEVENS ST,140700,169900,0.8281,Single Family,Single Family,1
190032,2019,Hamden,83 MARLBORO ST,88620,170000,0.5213,Single Family,Single Family,0
190056,2019,East Windsor,357 RYE ST,95140,188000,0.5061,Single Family,Single Family,0
190174,2019,Hamden,98 HOWARD DR,181930,255000,0.7135,Single Family,Single Family,0
190070,2019,Litchfield,93 EAST ST,132000,190000,0.6947,Single Family,Single Family,1
191189,2019,Fairfield,2824 BRONSON ROAD,915040,1137600,0.8044,Single Family,Single Family,1
190650,2019,Greenwich,45 FIELD POINT CIRCLE,9561650,12800000,0.747,Single Family,Single Family,1
190055,2019,East Lyme,6 EDLON ST,147280,260000,0.5665,Single Family,Single Family,0
190820,2019,Danbury,16 SMITH ST,194700,375000,0.5192,Two Family,Two Family,1
190180,2019,Bristol,44 WOODMERE RD,107660,153000,0.7037,Single Family,Single Family,0
190335,2019,East Windsor,8 WESLEY RD,95680,205000,0.4667,Single Family,Single Family,1
190873,2019,Bridgeport,363-365 CATHERINE ST,133730,281000,0.4759,Three Family,Three Family,1
190125,2019,Ellington,BUFF CAP RD 131-011-0000,90440,142500,0.6347,Nan,Nan,1
190164,2019,Guilford,1 NORTH ST,410520,680000,0.6037,Single Family,Single Family,1
190588,2019,Bristol,110 BURTON STREET,110040,48652.71,2.2617,Single Family,Single Family,1
190577,2019,Fairfield,104 CANDLEWOOD ROAD,233940,352000,0.6646,Single Family,Single Family,1
190657,2019,Hamden,41 COLLINS ST,119770,201000,0.5959,Single Family,Single Family,1
192553,2019,Bridgeport,2625 PARK AVE UNIT 14H,38550,85000,0.4535,Condo,Condo,1
190780,2019,Bristol,66 BETHS AVE UNIT 14,35630,50000,0.7126,Condo,Condo,1
19047,2019,Barkhamsted,89 N CANTON RD,135140,205000,0.659219512,Single Family,Single Family,1
19067,2019,Burlington,4 HIGHWOOD CROSSING,459970,464100,0.9911,Single Family,Single Family,1
192186,2019,Bridgeport,406 DOVER AVE,50650,22000,2.3023,Single Family,Single Family,1
19218,2019,Farmington,23 WOODS RUN,140290,195000,0.7194,Condo,Condo,1
19384,2019,Darien,171 RAYMOND STREET,541730,799000,0.678,Single Family,Single Family,1
19220,2019,East Hartford,229 ELLINGTON RD K,57620,79000,0.7294,Condo,Condo,1
19000026,2019,Brookfield,3 ROCKY RD,226690,15000,15.1127,Single Family,Single Family,0
190235,2019,Danbury,10 TOBINS CT,278900,400000,0.6973,Condo,Condo,0
190769,2019,Bridgeport,61-63 TROWEL ST,118600,270000,0.4393,Three Family,Three Family,1
190318,2019,Groton,299 RING DR,85470,179900,0.4751,Single Family,Single Family,1
190978,2019,Danbury,33 STARRS PLAIN RD,262700,410000,0.6407,Single Family,Single Family,1
192603,2019,Bridgeport,397 POPLAR ST,128890,243900,0.5285,Two Family,Two Family,1
190031,2019,Essex,14 ESSEX GLEN DR #2,199800,500000,0.3996,Condo,Condo,0
190135,2019,Ellington,149 WEBSTER RD,68090,75000,0.9079,Nan,Nan,1
190113,2019,Harwinton,992 HILL RD,132140,150000,0.8809,Single Family,Single Family,1
19589,2019,East Hartford,24 PATRICIA DR,114130,225900,0.5052,Single Family,Single Family,1
191984,2019,Bridgeport,1117 CENTRAL AVE #1121,105130,156450,0.672,Two Family,Two Family,1
190588,2019,Manchester,38 GLENWOOD STREET,117500,187000,0.6283,Single Family,Single Family,1
190756,2019,Griswold,623 VOLUNTOWN RD,140490,289000,0.4861,Single Family,Single Family,1
190247,2019,Ellington,51 FLORENCE AVE,112880,175000,0.645,Single Family,Single Family,1
190011,2019,Clinton,8 RIVER RD,217500,330000,0.6591,Single Family,Single Family,0
190099,2019,Bethel,28 KRISTY DRIVE,345310,274899,1.2561,Single Family,Single Family,0
190023,2019,East Lyme,24 REGATTA DR,259980,400000,0.65,Condo,Condo,0
190595,2019,Griswold,35 RAILROAD AVE,117320,57578,2.0376,Four Family,Four Family,0
190089,2019,Glastonbury,246 COUNTRY LN,111100,150000,0.7407,Nan,Nan,0
19000079,2019,Granby,50 HUNT GLEN,183190,307000,0.5967,Condo,Condo,1
191085,2019,Bristol,52 IRVING ST UN 30,66430,104900,0.6333,Condo,Condo,1
190372,2019,Bethel,14 HIDDEN BROOK TRAIL,307790,427500,0.72,Condo,Condo,1
190275,2019,Ledyard,34R TANAGER LN,242820,475000,0.5112,Single Family,Single Family,1
192606,2019,Bridgeport,64 JANET CIRCLE #10 & GARAGE #,107800,214000,0.5037,Condo,Condo,1
191091,2019,Bristol,171 SHERWOOD RD,138040,234635,0.5883,Single Family,Single Family,1
190004,2019,Manchester,141 SHALLOWBROOK LANE,169700,307200,0.5524,Single Family,Single Family,0
190007,2019,Harwinton,59 WEINGART RD,81260,150000,0.5417,Single Family,Single Family,0
19214,2019,Burlington,751B GEORGE WASHINGTON TPKE,186410,299900,0.6216,Single Family,Single Family,1
190658,2019,Bridgeport,793 POND ST,87620,335000,0.2616,Single Family,Single Family,1
190115,2019,Glastonbury,9 FIRETHORN DR,93000,137000,0.6788,Condo,Condo,0
19230,2019,East Hartford,34 COLLIMORE RD,105320,155000,0.6795,Single Family,Single Family,1
190458,2019,Bristol,20 BISHOP ST,140840,220000,0.6402,Single Family,Single Family,1
190238,2019,Enfield,45 POST RD,97100,94845,1.0238,Single Family,Single Family,1
190181,2019,Bristol,50-52 WASHINGTON ST,100800,165000,0.6109,Two Family,Two Family,0
19000290,2019,Brookfield,8 ALLEN RD,179640,309900,0.5797,Single Family,Single Family,1
190083,2019,Manchester,460 DENNISON RIDGE DRIVE,226500,318000,0.7123,Single Family,Single Family,0
19233,2019,East Haddam,145 LAKE SHORE DR,133990,314900,0.4255,Single Family,Single Family,1
190995,2019,Danbury,52A PEMBROKE RD,388600,605000,0.6423,Nan,Nan,1
192007,2019,Bridgeport,1815 STATE  ST,122310,355000,0.3445,Nan,Nan,1
19325,2019,Darien,9 RAINBOW CIRCLE,1098510,1510000,0.7275,Single Family,Single Family,1
190550,2019,Greenwich,34 AMMJIM DR,2015510,3000000,0.6718,Condo,Condo,1
191031,2019,Danbury,2 ROCKWELL RD,64000,405000,0.158,Single Family,Single Family,1
190815,2019,Fairfield,1091 FAIRFIELD BEACH ROAD,1111110,2889000,0.3846,Single Family,Single Family,1
190404,2019,Bristol,29 MOHICAN LN,124250,155000,0.8016,Single Family,Single Family,1
190055,2019,Fairfield,90 NEWMAN PLACE,271390,364200,0.7452,Single Family,Single Family,0
190399,2019,Avon,30 BAILEY ROAD,287780,100000,2.8778,Single Family,Single Family,1
190421,2019,Greenwich,34 STILES LANE,3642520,3350000,1.0873,Single Family,Single Family,0
190034,2019,Ledyard,8 GRAY FARM RD,201740,328500,0.6141,Single Family,Single Family,0
190107,2019,Beacon Falls,9 WOODLAND PATH,0,679382,0,Condo,Condo,1
190188,2019,Avon,4 MOUNTAIN LEDGE ROAD,142480,135000,1.0554,Single Family,Single Family,1
190755,2019,Greenwich,12 CROSS RIDGE DRIVE,829570,1450000,0.5721,Single Family,Single Family,1
19195,2019,Darien,45 GREENWOOD AVE,496650,811000,0.6124,Single Family,Single Family,1
190596,2019,Groton,7 POLARIS ST,199710,329800,0.6055,Single Family,Single Family,1
1900017,2019,Hampton,695 BROOK RD,146150,234100,0.6243,Single Family,Single Family,1
19221,2019,East Haddam,115 CLARK HILL RD,171730,264900,0.6483,Single Family,Single Family,1
190011,2019,Avon,9 CHELSEA PLACE,283920,355000,0.7998,Condo,Condo,0
19022,2019,Ansonia,7 BENZ ST,155300,242500,0.6404,Single Family,Single Family,0
190947,2019,Bridgeport,3370 MADISON AVE UNIT 3B,79160,145000,0.5459,Condo,Condo,1
190006,2019,East Lyme,81 S BEECHWOOD RD,154490,247500,0.6242,Single Family,Single Family,0
190134,2019,Hebron,66 MARJORIE CIR,151300,275000,0.5502,Single Family,Single Family,1
190168,2019,Manchester,102-21 WETHERELL ST,86200,129000,0.6682,Condo,Condo,0
190489,2019,Fairfield,21-23 DURRELL &63-65 DURRELL D,337750,450000,0.7506,Two Family,Two Family,1
190215,2019,Avon,188 NORTHINGTON DRIVE,759390,830000,0.9149,Single Family,Single Family,1
190226,2019,Bridgeport,120 HUNTINGTON TPKE UNIT 909,32330,19900,1.6246,Condo,Condo,0
19282,2019,East Hartford,329 KING ST,89340,259900,0.3437,Single Family,Single Family,1
19051,2019,Lebanon,841 BEAUMONT HWY,134170,180000,0.7454,Single Family,Single Family,1
1900241,2019,Ansonia,23 PRINDLE AVE,76800,65000,1.1815,Nan,Nan,1
190322,2019,Guilford,135 MARVEL RD,137120,217000,0.6319,Single Family,Single Family,1
19040,2019,Lebanon,62 GATES FARM RD,161500,268000,0.6026,Single Family,Single Family,1
19565,2019,Hartford,252 PUTNAM ST,45535,164000,0.2777,Single Family,Single Family,1
190051,2019,East Hampton,45 FLANDERS RD,153460,200000,0.7673,Single Family,Single Family,0
190229,2019,Bridgeport,677-679 WILLIAM ST,127880,171000,0.7478,Three Family,Three Family,0
19041,2019,Barkhamsted,12 RATLUM MTN RD,141720,257000,0.5514,Single Family,Single Family,1
192656,2019,Bridgeport,255 BROOKS ST,107390,166000,0.6469,Single Family,Single Family,1
19208,2019,Hartford,37 WILLIAMS ST,67410,205000,0.3288,Three Family,Three Family,0
190463,2019,Greenwich,4 LITTLE COVE PLACE,1882160,3050000,0.6171,Single Family,Single Family,1
190450,2019,Bridgeport,74 ROBERT ST,81370,107500,0.7569,Single Family,Single Family,0
190340,2019,Hamden,75 WASHINGTON AVE 2-403,65660,95000,0.6912,Condo,Condo,1
19126,2019,Farmington,36 BURLINGTON RD,244950,382000,0.6412,Single Family,Single Family,1
190035,2019,Harwinton,131 SCOVILLE HILL RD,114780,114780,1,Single Family,Single Family,1
190691,2019,Bridgeport,110 HARMONY ST,121290,205000,0.5917,Single Family,Single Family,1
19479,2019,Farmington,26 TROTTERS GLEN,299580,507500,0.5903,Single Family,Single Family,1
190847,2019,Fairfield,740 SOUTH PINE CREEK RD,332990,599000,0.5559,Single Family,Single Family,1
190224,2019,Litchfield,8 BALDWIN HILL RD,242210,439000,0.5517,Single Family,Single Family,1
190146,2019,Bridgeport,10 CIRCULAR AVE #10-2A,29840,67500,0.4421,Condo,Condo,0
190803,2019,Fairfield,226 SAXONWOOD ROAD,465570,715000,0.6511,Single Family,Single Family,1
190940,2019,Hamden,17 PARK AVE,211400,222500,0.9501,Single Family,Single Family,1
190058,2019,Ledyard,11 MICHAEL LN,132230,157900,0.8374,Single Family,Single Family,0
190086,2019,Brooklyn,117 LAUREL HILL RD,136700,297000,0.4603,Single Family,Single Family,1
190042,2019,Canton,126 ROBIN DRIVE,428320,560000,0.7649,Single Family,Single Family,0
19000117,2019,Cheshire,844 GREENS LOOP,98850,75000,1.318,Condo,Condo,0
1900360,2019,East Haven,119 SILVER SANDS RD,219440,340000,0.6454,Single Family,Single Family,1
190312,2019,Berlin,177 SPRUCE BROOK RD,258300,384900,0.6711,Single Family,Single Family,1
190065,2019,Cromwell,25 FRANKLIN RD,161000,265000,0.6075,Single Family,Single Family,0
19365,2019,Darien,10 BROOKSIDE DRIVE,354620,600000,0.591,Single Family,Single Family,1
190912,2019,Bristol,119 WEST WASHINGTON ST,100170,219900,0.4555,Single Family,Single Family,1
190983,2019,Meriden,6201 MEETINGHOUSE VLG,61670,134000,0.4602,Condo,Condo,1
190349,2019,East Windsor,18 KREYSSIG RD,88660,138250,0.6413,Single Family,Single Family,1
190387,2019,Guilford,26 MEADOW ST,131550,218000,0.6034,Single Family,Single Family,1
190578,2019,Hamden,35 LINCOLN ST,113610,195000,0.5826,Single Family,Single Family,1
190106,2019,Easton,38 SANFORD DRIVE,480530,735000,0.6538,Single Family,Single Family,1
1900157,2019,East Hampton,3 WEST DR,160160,248500,0.6445,Single Family,Single Family,1
190346,2019,Madison,58 SHEPHERDS TR,425100,635000,0.6694,Single Family,Single Family,1
190128,2019,Bridgeport,154 GROVERS AVE,466910,500000,0.9338,Single Family,Single Family,0
190006,2019,Berlin,51 BRIAR PATCH DRIVE,174500,265000,0.6585,Single Family,Single Family,0
1900327,2019,East Haven,324 THOMPSON AVE,134030,192500,0.6963,Single Family,Single Family,1
190417,2019,Fairfield,277 TAHMORE DRIVE,406000,484000,0.8388,Single Family,Single Family,1
19570,2019,East Hartford,29 WHITNEY ST,89510,75000,1.1935,Single Family,Single Family,1
1900019,2019,West Haven,62 TREAT ST,2079140,7150000,0.2908,Nan,Nan,0
190447,2019,Bristol,36 BROOKVIEW CIR UN 34,67970,239900,0.2833,Condo,Condo,1
190774,2019,Danbury,12 BOULEVARD DR #26-152,173900,303000,0.5739,Single Family,Single Family,1
190291,2019,Clinton,7 BRIAN AVE,38300,73000,0.5247,Single Family,Single Family,1
190081,2019,Bridgeport,76 BIRDSEY ST & 86 BIRDSEY ST,350840,820000,0.4279,Nan,Nan,0
19000048,2019,Brookfield,35 GREENKNOLL DR,329210,555000,0.5932,Single Family,Single Family,0
190117,2019,Manchester,293 SPRUCE STREET,66200,69000,0.9594,Single Family,Single Family,0
19000208,2019,Granby,30 SHELLEY DR,189630,286003,0.663,Single Family,Single Family,1
191319,2019,Fairfield,345 MILL HILL TERRACE,718130,1200000,0.5984,Single Family,Single Family,1
19446,2019,Darien,112 FIVE MILE RIVER ROAD,2739240,4900000,0.559,Single Family,Single Family,1
190261,2019,Greenwich,523 EAST PUTNAM AVE UNIT B,1646960,2250000,0.732,Condo,Condo,1
190445,2019,Guilford,316 LITTLE MEADOW RD,383850,850000,0.4516,Single Family,Single Family,1
190164,2019,Manchester,44 MORSE ROAD,114600,217000,0.5281,Single Family,Single Family,0
190311,2019,East Lyme,28 N BRIDE BROOK RD,127750,227500,0.5615,Single Family,Single Family,1
