Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
200298,2020,Avon,11 MOUNTAIN LEDGE RD,159720,340000,0.4697,Residential,Single Family,1
200137,2020,East Windsor,15B REGGIE WAY,149630,249900,0.5987,Residential,Condo,1
20640,2020,Hartford,100 WELLS ST #1207 & 100 WELLS,24080,95000,0.2534,Residential,Condo,1
200375,2020,East Lyme,81 E PATTAGANSETT RD54,84070,153000,0.5494,Residential,Condo,1
201254,2020,Griswold,61 SOUTH MAIN ST UNIT 105,87500,165000,0.53030303,Residential,Condo,1
200222,2020,Essex,38 SOUTH WINDS DR,299600,649000,0.4616,Residential,Single Family,1
200119,2020,Easton,620 CONGRESS STREET,146010,85000,1.717764706,Vacant Land,Nan,1
200770,2020,Enfield,8 MEETINGHOUSE LA,290420,540000,0.5378,Residential,Single Family,1
200345,2020,Avon,521 LOVELY STREET,157320,260000,0.605,Residential,Single Family,1
200407,2020,Bristol,43 ELM ST,105420,190000,0.5548,Residential,Single Family,1
200019,2020,Beacon Falls,15 TWIN OAKS TRAIL,0,506581,0,Residential,Condo,0
200039,2020,Bethany,260 SPERRY RD,331190,400000,0.8279,Residential,Single Family,0
200200,2020,Mansfield,24 WILLOWBROOK RD,231900,460000,0.5041,Residential,Single Family,1
2020257,2020,Ansonia,15 SHEASBY RD,156200,302000,0.5172,Residential,Single Family,1
200071,2020,East Granby,45 HEMLOCK ROAD & LOT 7,104800,160000,0.655,Residential,Single Family,1
201113,2020,Griswold,328 GEER RD,43470,40000,1.08675,Vacant Land,Nan,1
200591,2020,Enfield,46 OLDEFIELD FARMS,119680,216000,0.554,Residential,Condo,1
200146,2020,Litchfield,29 CHESTNUT HILL RD,332090,660000,0.5031,Commercial,Nan,1
200391,2020,Groton,183 BRANDEGEE AVE,858410,2450000,0.350371429,Apartments,Nan,1
201188,2020,Hartford,2 FRANKLIN AVE #002A,28334,83500,0.3393,Residential,Condo,1
200259,2020,Manchester,102 GLENWOOD STREET,199600,330000,0.6048,Residential,Two Family,0
2020316,2020,Ansonia,74 GARDEN ST,123400,405000,0.304691358,Residential,Two Family,1
200553,2020,Glastonbury,45 CONESTOGA WAY,109600,227000,0.4828,Residential,Condo,1
2000527,2020,Cheshire,1339 CHESHIRE ST,147440,249900,0.5899,Residential,Single Family,1
201250,2020,Danbury,12 DOGWOOD DR,194800,325000,0.5993,Residential,Single Family,1
200031,2020,Enfield,12 DRUMMOND RD,153810,255000,0.6031,Residential,Single Family,0
20512,2020,Bethel,3 SHARON COURT,295610,505000,0.5853,Residential,Single Family,1
201098,2020,Hartford,100 GRANDVIEW TER,98049,274000,0.357843066,Residential,Three Family,1
2000220,2020,Bloomfield,15 NOLAN DRIVE,198800,375000,0.5301,Residential,Single Family,1
201456,2020,Danbury,35 CENTER ST,127500,295000,0.4322,Residential,Single Family,1
200206,2020,Canton,23 NORTH STREET,133100,240000,0.5545,Residential,Two Family,1
201437,2020,Danbury,104 GREAT PLAIN RD,184500,445000,0.4146,Residential,Single Family,1
200011,2020,Hebron,12 KAREN CIRCLE,184250,300000,0.6141,Residential,Single Family,0
200227,2020,East Haddam,93 RIDGEWOOD RD,80720,80000,1.009,Residential,Single Family,1
200542,2020,Madison,12 STEPHANIE COURT,177300,279000,0.6354,Residential,Single Family,1
20929,2020,East Hartford,115 HIGHVIEW ST,83200,154900,0.5371,Residential,Single Family,1
200110,2020,Essex,14 ESSEX GLEN DR #4,211400,474900,0.4451,Residential,Condo,1
20000036,2020,Hampton,206 EAST OLD RTE 6,123540,282000,0.438,Residential,Single Family,1
2000294,2020,Cheshire,280 S MAIN ST,9034220,21071518,0.4287,Commercial,Nan,1
200705,2020,Groton,17 WATER ST A9,804300,1795000,0.448077994,Residential,Condo,1
201097,2020,Griswold,267 EAST MAIN STREET,116060,120000,0.9671,Residential,Single Family,1
200291,2020,East Haddam,174 SMITH RD,192720,345000,0.5586,Residential,Single Family,1
200231,2020,Madison,22 CANBORNE WAY,208400,497000,0.4193,Residential,Condo,1
20042,2020,Barkhamsted,8 CENTER HILL RD,5870,75000,0.0782,Vacant Land,Nan,1
200217,2020,Branford,317 JEFFERSON WOODS,105900,150000,0.706,Residential,Condo,0
200150,2020,Enfield,15 TABOR RD,100640,200200,0.5026,Residential,Single Family,0
20046,2020,Colebrook,18 RIVERTON ROAD,296350,425000,0.6972,Residential,Single Family,0
200386,2020,East Lyme,34 BRIGHTWATER RD,162050,425000,0.381294118,Residential,Single Family,1
200759,2020,Glastonbury,29 BREEDS HILL RD,353600,675000,0.5238,Residential,Single Family,1
200126,2020,Colchester,409 STAGECOACH ROW,104200,190000,0.5484,Residential,Single Family,1
20448,2020,Hartford,164 WESTMINISTER ST,47565,165000,0.2882,Residential,Single Family,1
20675,2020,Hartford,647 GARDEN ST,28665,70000,0.4095,Residential,Three Family,1
200272,2020,Madison,234 GREEN HILL RD,367400,727000,0.5053,Residential,Single Family,1
201338,2020,Danbury,166 OLD BROOKFIELD RD 1A3,79900,168500,0.4741,Residential,Condo,1
200193,2020,Bristol,14 CREST DR,150290,276000,0.5445,Residential,Single Family,0
200005,2020,Bloomfield,17 OLD OAK CRT,78610,136500,0.575897436,Residential,Single Family,0
200052,2020,Bridgewater,18 NORTHRUP STREET,307800,875000,0.351771429,Residential,Single Family,1
2020333,2020,Berlin,220 STONY MILL LN,166800,275000,0.6065,Residential,Condo,1
200152,2020,Enfield,86 WEST SHORE DR,116400,268000,0.4343,Residential,Single Family,0
200100,2020,Killingworth,95 ROAST MEAT HILL ROAD,177180,650000,0.2725,Residential,Single Family,1
200152,2020,Canton,15 HOFFMANN ROAD,635140,775000,0.819535484,Residential,Single Family,1
201658,2020,Greenwich,2 OLD FARM LANE,2080540,3150000,0.6604,Residential,Single Family,1
200119,2020,Manchester,42 ARDMORE ROAD,96300,174900,0.5506,Residential,Single Family,0
201011,2020,Griswold,581 ROODE RD,165200,288000,0.573611111,Residential,Single Family,0
200000392,2020,Brookfield,14 COACH DR,200990,390000,0.5153,Residential,Single Family,1
200227,2020,Essex,68 MAIN ST,244300,319000,0.7658,Commercial,Nan,1
200060,2020,Lyme,10 HICKORY ST,131000,313000,0.4185,Residential,Single Family,1
200404,2020,Danbury,10 LIBERTY ST B-29,93000,200000,0.465,Residential,Condo,0
200883,2020,Danbury,98 WINDING RIDGE WA,17500,671803,0.026,Residential,Condo,1
20116,2020,Lebanon,39 BURNHAM RD,132890,285000,0.4662,Residential,Single Family,1
200122,2020,Branford,52 PEDDLARS DR,112800,177000,0.6372,Residential,Condo,0
200030,2020,East Granby,17 BONNIEVIEW DRIVE,148200,260000,0.57,Residential,Single Family,0
200442,2020,East Lyme,2 PEACH LN,381430,735000,0.5189,Residential,Single Family,1
2000243,2020,Bloomfield,11 LINWOOD DRIVE,139790,113333,1.233444804,Residential,Single Family,1
200473,2020,Enfield,38 RAFFIA RD,107210,205000,0.5229,Residential,Single Family,1
2000042,2020,Cheshire,339 WALLINGFORD RD,229130,400000,0.5728,Residential,Single Family,0
200292,2020,Groton,25 EASTWOOD RD,143430,240000,0.5976,Residential,Single Family,1
200265,2020,Bristol,226 GROVE ST,641690,540000,1.1883,Residential,Single Family,0
200057,2020,Guilford,45 ROUND HILL RD,186910,252000,0.7417,Residential,Single Family,0
200068,2020,Danbury,80 DAVIS ST,138200,260000,0.5315,Residential,Single Family,0
200173,2020,Branford,7 SUNSET HILL DR,350800,682000,0.5143,Residential,Single Family,0
200027,2020,Bethlehem,151 HICKORY LANE,427600,570000,0.7501,Residential,Single Family,0
200704,2020,East Haven,210B COSEY BEACH AVE,326770,528300,0.6185,Residential,Single Family,1
200400,2020,Branford,460 MAIN ST,180500,355000,0.5084,Residential,Two Family,1
20387,2020,Hartford,275 GRANBY ST,39095,70350,0.555721393,Residential,Single Family,1
200084,2020,East Lyme,45 HOPE ST  #2,294770,455000,0.6478,Residential,Condo,0
200509,2020,Glastonbury,30 STONY BROOK DR 7C8,58700,119900,0.4895,Residential,Condo,1
200747,2020,Groton,17 PEARL ST CND 17-21 UB,283220,520000,0.544653846,Commercial,Nan,1
201255,2020,Cromwell,72 WASHINGTON ROAD,136780,285000,0.4799,Residential,Single Family,1
200621,2020,Farmington,107 BIRDSEYE RD,121000,176000,0.6875,Residential,Single Family,1
200693,2020,Greenwich,10 NIMITZ PLACE,548800,870000,0.6308,Residential,Single Family,1
200061,2020,Harwinton,20 GREEN ACRES RD,352100,435000,0.8094,Residential,Single Family,1
20335,2020,Hartford,177 LAWRENCE ST,61705,240000,0.2571,Residential,Two Family,1
200726,2020,Manchester,117 OVERLOOK DRIVE,276800,564000,0.4907,Residential,Single Family,1
200475,2020,Greenwich,46 SUNSHINE AVENUE,678160,888000,0.7636,Residential,Single Family,1
201135,2020,Bristol,155 REDSTONE HILL RD UN 29,68810,125000,0.5504,Residential,Single Family,1
20107,2020,Darien,6 VALLEY FORGE RD,2086420,3376700,0.6178,Residential,Single Family,0
200155,2020,Farmington,30 BIRDGEHAMPTON CROSSING,580410,780000,0.7441,Residential,Single Family,0
2000542,2020,Cheshire,12 SIERRA CT,75330,828825,0.090887702,Residential,Single Family,1
200142,2020,Coventry,SQUIRREL TR,35600,42750,0.8327,Vacant Land,Nan,1
20000071,2020,Granby,37 WINDMILL DR,113260,170000,0.6662,Residential,Condo,0
200088,2020,Cheshire,52 CURRIER PL,110880,195000,0.5686,Residential,Condo,0
200075,2020,East Lyme,22 MCELANEY DR,136990,263000,0.5208,Residential,Single Family,0
200083,2020,Manchester,32 BUNCE ROAD,92200,189900,0.4855,Residential,Two Family,0
200001,2020,Kent,391 KENT CORNWALL RD,375300,865000,0.4338,Residential,Single Family,0
20644,2020,East Hartford,257 PROSPECT ST,83850,128000,0.655,Residential,Single Family,1
20128,2020,East Hartford,15 BREWER ST,87430,118000,0.7409,Residential,Two Family,0
201038,2020,Bristol,54 FOXWOOD RD,164500,365000,0.4506,Residential,Single Family,1
200076,2020,Groton,24 E ST,7420,39000,0.19025641,Residential,Single Family,0
200000342,2020,Brookfield,147 HEATHERWOOD DR,137350,245000,0.5606,Residential,Condo,1
20173,2020,East Hartford,25 PHILLIPS FARM RD,135610,219400,0.618,Residential,Condo,0
201223,2020,Greenwich,12 DIALSTONE LANE,1095500,3795000,0.288669302,Residential,Single Family,1
200534,2020,Greenwich,15 EAST LYON FARM DRIVE,716870,1050000,0.6827,Residential,Condo,1
200095,2020,Coventry,725 BREWSTER ST,122600,260000,0.4715,Residential,Single Family,0
200209,2020,Glastonbury,253 NATCHAUG DR,259100,392500,0.6601,Residential,Single Family,0
20178,2020,Hartford,47 ORANGE ST,206850,510000,0.4055,Apartments,Nan,0
20137,2020,Lebanon,720 TRUMBULL HWY,106670,220000,0.4848,Residential,Single Family,1
200304,2020,Madison,32 RIDGE RD,171200,280000,0.6114,Residential,Single Family,1
201461,2020,Greenwich,63 LOUGHLIN AVENUE,671090,1140000,0.5886,Residential,Single Family,1
20152,2020,Bethel,27 RESERVOIR STREET,151410,285000,0.5312,Residential,Single Family,0
20612,2020,East Hartford,41 HICKORY DR,95370,205000,0.4652,Residential,Single Family,1
200082,2020,Danbury,4 SKYLINE DR,165600,225000,0.736,Residential,Single Family,0
200099,2020,Bloomfield,5 NORMAN DRIVE,119490,230000,0.5195,Residential,Single Family,0
200010,2020,Madison,39 CIRCLE BEACH RD,476100,785000,0.6064,Residential,Single Family,0
20171,2020,Burlington,50 HULL RD,143780,350000,0.4108,Residential,Single Family,1
200063,2020,Glastonbury,101 BELLE WOODS DR,278100,450000,0.618,Residential,Single Family,0
20004,2020,Derby,1 THIRTY FOUR WEST,115010,175001,0.6571,Residential,Condo,0
200089,2020,Goshen,59 TORRINGTON ROAD,1036860,1350000,0.768044444,Commercial,Nan,1
20344,2020,Bethel,123 GREENWOOD AVENUE,95760,250000,0.383,Commercial,Nan,1
200720,2020,Branford,49 ROSE ST TOWERS UNIT 108,124000,199000,0.6231,Residential,Condo,1
20070,2020,Hartford,58 GRAFTON ST #0005,19845,90000,0.2205,Residential,Condo,0
2000263,2020,Cheshire,233 S ROLLING ACRES RD,144000,411000,0.350364964,Residential,Single Family,1
200194,2020,East Haven,116 PLEASANT AVE,149030,360500,0.4133,Residential,Single Family,1
201110,2020,Hartford,44 MADISON ST,79857,195000,0.4095,Residential,Three Family,1
200223,2020,Farmington,3 SACHEM COURT,329910,582888,0.5659,Residential,Single Family,1
201367,2020,Greenwich,67 STANWICH ROAD,590590,867500,0.6807,Residential,Single Family,1
201281,2020,Manchester,104 WEST CENTER STREET,86600,83000,1.043373494,Residential,Single Family,1
2020254,2020,Berlin,59 PEACH TREE LN,236300,405000,0.5834,Residential,Single Family,1
200963,2020,Bristol,138 FIELD ST,109200,230000,0.4747,Residential,Two Family,1
200797,2020,Danbury,55 STARRS PLAIN RD,228500,350000,0.6528,Residential,Single Family,1
200404,2020,East Haven,276 NORTH HIGH ST,126210,130000,0.9708,Residential,Single Family,1
20010,2020,Derby,40 MARSHALL LN,129500,290000,0.4465,Residential,Single Family,0
200520,2020,East Lyme,215 UPPER PATTAGANSETT RD,237720,389900,0.6096,Residential,Single Family,1
200327,2020,East Haven,1 TALMADGE AVE,121430,230000,0.5279,Residential,Single Family,1
2000374,2020,Bloomfield,77 OLD WINDSOR ROAD,241710,200000,1.20855,Industrial,Nan,1
200112,2020,Bethany,30 MESA DR,110310,262500,0.420228571,Vacant Land,Nan,1
200349,2020,Enfield,96 ABBE RD,131720,220900,0.5962,Residential,Single Family,1
2000257,2020,Bloomfield,23 OLD WINDSOR ROAD,534030,632989,0.8436,Industrial,Nan,1
200588,2020,Branford,51 MANORWOOD DR,100300,185000,0.5421,Residential,Condo,1
200218,2020,Groton,113 LAURELWOOD RD,118860,245500,0.484154786,Residential,Single Family,0
20944,2020,Hartford,20 CATHERINE ST,71663,133350,0.5374,Residential,Three Family,1
201465,2020,Danbury,50 COUNTRY VIEW RD,421300,849900,0.4957,Residential,Condo,1
200262,2020,Canton,21 EAST STREET,151020,385000,0.3922,Residential,Single Family,1
20044,2020,Darien,37 OLD PARISH ROAD,1053360,1525000,0.6907,Residential,Single Family,0
20203,2020,Hartford,70 FREEMAN ST,68565,275000,0.2493,Residential,Three Family,0
200188,2020,Mansfield,10 SHARON DR,22600,38000,0.5947,Residential,Single Family,1
200679,2020,Branford,3 BUSINESS PARK DR,2195800,2535000,0.8661,Commercial,Nan,1
200705,2020,Farmington,10 JUNIOR RD,231360,435000,0.5318,Residential,Single Family,1
200312,2020,Killingly,11 CHARLTON AVE,158550,329000,0.481914894,Residential,Single Family,1
201546,2020,Danbury,199 FRANKLIN ST EXT,128500,165000,0.7787,Residential,Single Family,1
201498,2020,Greenwich,94 DOUBLING ROAD,4841690,7842500,0.6173,Residential,Single Family,1
20000167,2020,Granby,19 BLACK OAK LN,399960,659500,0.6064,Residential,Single Family,1
200633,2020,Glastonbury,33 TARA DR,138200,260000,0.5315,Residential,Single Family,1
20318,2020,East Hartford,60 ROLLING MEADOW DR,128570,168000,0.7652,Residential,Single Family,1
200008,2020,Manchester,90 BRAESIDE CRESCENT,192600,260000,0.7407,Residential,Single Family,0
20463,2020,Darien,26 CHASMARS POND RD,727370,929357,0.7826,Residential,Single Family,1
200425,2020,Madison,913 DURHAM RD,373200,665000,0.5612,Residential,Single Family,1
200079,2020,Hebron,58 ELIZABETH DR,125730,273000,0.4605,Residential,Single Family,1
200724,2020,Farmington,5 WASHINGTON CIR,172760,333600,0.5178,Residential,Single Family,1
200489,2020,Danbury,174 WARRINGTON RN,227700,402500,0.5657,Residential,Condo,1
201728,2020,Greenwich,220 RIVERSIDE AVENUE,1371020,2195000,0.6246,Residential,Single Family,1
200073,2020,Kent,9 MAPLE ST EXT,154700,275000,0.5625,Residential,Single Family,1
20034,2020,Farmington,5 KEW GARDENS,446210,760000,0.5871,Residential,Single Family,0
2020429,2020,Berlin,26 UPSON AVE,115600,125000,0.9248,Residential,Single Family,1
20450,2020,East Hartford,877 FORBES ST,113570,305000,0.372360656,Residential,Single Family,1
200250,2020,Colchester,15 APPLE LN,199500,401000,0.4975,Residential,Single Family,1
200301,2020,Guilford,652 BOSTON POST RD UNIT 9 & 10,89040,100000,0.8904,Commercial,Nan,1
2000420,2020,Cheshire,541 RADMERE RD,185940,366500,0.5073,Residential,Single Family,1
20009,2020,Eastford,17 CHURCH RD,128960,230000,0.5606,Residential,Single Family,0
20133,2020,Darien,91 FIVE MILE RIVER RD,2064440,5000000,0.4128,Residential,Single Family,0
200402,2020,Killingly,861 PROVIDENCE PIKE,218630,376500,0.5806,Residential,Single Family,1
200381,2020,Danbury,44 JEFFERSON AV,151100,300000,0.5036,Residential,Single Family,0
200010,2020,Glastonbury,65 MARTIN TER,214000,365000,0.5863,Residential,Single Family,0
200375,2020,Guilford,50 QUIDNET CT,70300,180000,0.3905,Residential,Condo,1
200457,2020,Branford,17 CREEK CT,134400,230000,0.584347826,Residential,Single Family,1
200242,2020,Canton,19 LIVINGSTON ROAD,449130,770000,0.5832,Residential,Single Family,1
2000476,2020,Cheshire,218 WOODPOND RD,265100,492000,0.5388,Residential,Single Family,1
200548,2020,Branford,56 STONY CREEK RD,1346500,675000,1.9948,Commercial,Nan,1
200274,2020,East Haddam,4 BENJAMIN LANE,278150,476000,0.5843,Residential,Single Family,1
20100,2020,Hartford,462 BARBOUR ST,20440,310000,0.065935484,Residential,Three Family,0
201635,2020,Greenwich,41 WEST PUTNAM AVENUE,10225390,14050000,0.7277,Commercial,Nan,1
200079,2020,Avon,21 DEER RUN,591660,825000,0.7171,Residential,Single Family,0
200895,2020,Greenwich,33 BROAD ROAD,3681650,4375000,0.8415,Residential,Single Family,1
200328,2020,East Lyme,38 RIVERVIEW RD,187390,300000,0.6246,Residential,Single Family,1
2000125,2020,Bloomfield,54 VISTA WAY,239120,60000,3.985333333,Residential,Condo,1
200421,2020,Guilford,59 BALDWIN DR,182300,350000,0.5208,Residential,Single Family,1
200039,2020,Bozrah,62 HOUGH RD,111410,265000,0.4204,Residential,Single Family,1
200015,2020,East Granby,27 METACOMET DRIVE,258800,289900,0.892721628,Residential,Single Family,0
201411,2020,Danbury,27 CROWS NEST LA 17F,106900,255000,0.4192,Residential,Condo,1
200383,2020,Manchester,77 OLIVER ROAD,111500,235000,0.4744,Residential,Single Family,0
200088,2020,Guilford,11 WOODRUFF AVE,185380,340000,0.5452,Residential,Single Family,0
200142,2020,Glastonbury,51 ROCKHAVEN DR,131900,180000,0.7327,Residential,Condo,0
200029,2020,Greenwich,14 STUART DRIVE,528360,820000,0.644341463,Residential,Single Family,0
201798,2020,Greenwich,9 WEST END AVE,1329090,1920000,0.6922,Residential,Single Family,0
200187,2020,Greenwich,7 HEMLOCK DRIVE,1324400,1690000,0.7836,Residential,Single Family,0
200158,2020,Bristol,67 BRIDGEPORT AVE,113890,225000,0.5061,Residential,Single Family,0
200260,2020,Danbury,32 COALPIT HILL RD #4,84900,181778,0.467053219,Residential,Condo,0
200323,2020,Branford,24 MIDWOOD RD,242100,354000,0.6838,Residential,Single Family,1
200072,2020,Colchester,379 NORWICH AVE,127400,212000,0.6009,Residential,Single Family,0
200897,2020,Danbury,7 BACKUS AV,6343700,2940000,2.1577,Commercial,Nan,1
20178,2020,East Hartford,101 LAUREL ST,135990,215000,0.6325,Residential,Two Family,0
200190,2020,Danbury,16 HAYESTOWN RD D20,344300,570000,0.604,Residential,Condo,0
200347,2020,Groton,47 HILLSIDE RD,91490,209900,0.4358,Residential,Single Family,1
200956,2020,Manchester,30 TUFTS DRIVE,233900,480000,0.4872,Residential,Single Family,1
201207,2020,Danbury,14 EXECUTIVE DR,9529200,15774500,0.604,Industrial,Nan,1
200060,2020,Hebron,22 KRISTEM LN,241870,425000,0.5691,Residential,Single Family,0
20478,2020,Hartford,66 SANFORD ST,17990,65000,0.2767,Residential,Single Family,1
200342,2020,Guilford,2558 BOSTON POST RD,196530,365000,0.5384,Residential,Single Family,1
200828,2020,Greenwich,307 & 307R HAMILTON AVENUE,490840,1645000,0.298382979,Residential,Two Family,1
20519,2020,Darien,350 HOLLOW TREE RIDGE RD,1826790,4079575,0.4477,Residential,Single Family,1
20076,2020,Bolton,34 WATROUS RD,164500,137500,1.1963,Residential,Single Family,1
200208,2020,Madison,141 BISHOP LN,418200,750000,0.5576,Residential,Single Family,1
2000187,2020,Bloomfield,24 KENWOOD CIRCLE,176820,303000,0.5835,Residential,Single Family,1
2000257,2020,Cheshire,345 OREGON RD,320300,560000,0.5719,Residential,Single Family,1
201134,2020,Danbury,73 COALPIT HILL RD 2,104700,237000,0.4417,Residential,Condo,1
200035,2020,Litchfield,64 LITCHFIELD POND,152730,260000,0.5874,Residential,Condo,0
200926,2020,Enfield,938 ENFIELD ST,142100,262000,0.5423,Residential,Two Family,1
200165,2020,Hebron,9 GRISWOLD LANE,288600,490500,0.5883,Residential,Single Family,1
201140,2020,Bristol,85 WESTWOOD RD,140140,277000,0.5059,Residential,Single Family,1
200745,2020,Farmington,39 WELLINGTON DR,64550,125000,0.5164,Residential,Condo,1
2020212,2020,Berlin,1284 ORCHARD RD,162900,285660,0.5702,Residential,Single Family,1
200399,2020,East Haven,13 WALDO ST,126660,239000,0.5299,Residential,Single Family,1
20000020,2020,Granby,54 EDGERTON RD,47880,60000,0.798,Vacant Land,Nan,0
200772,2020,Danbury,15 BRISTOL TE 3503,203700,380000,0.536,Residential,Condo,1
200631,2020,Branford,9 RIVERS EDGE,86400,160000,0.54,Residential,Condo,1
200372,2020,Danbury,10 SOUTH ST 21,128000,245000,0.5224,Residential,Condo,0
200424,2020,East Lyme,14 CENTER RD,232190,200000,1.1609,Residential,Single Family,1
200907,2020,Manchester,54 WADDELL ROAD,103800,242500,0.428,Residential,Two Family,1
2020240,2020,Berlin,53 DIVISION ST,158600,320000,0.4956,Residential,Single Family,1
20394,2020,East Hartford,150 MANOR CIR,87940,109900,0.8001,Residential,Single Family,1
20127,2020,Lebanon,1629 EXETER RD,142440,299000,0.4763,Residential,Single Family,1
200192,2020,Enfield,121 WYNWOOD DR,86320,157450,0.5482,Residential,Condo,0
200032,2020,Chester,40 MIDDLESEX AVE,170110,342900,0.496,Residential,Single Family,1
200550,2020,Danbury,42 BENSON DR,208600,395000,0.5281,Residential,Single Family,1
20069,2020,Bolton,939 BOSTON TPKE,191200,340000,0.5623,Residential,Single Family,1
200324,2020,Groton,80-3 BUDDINGTON RD,61810,122000,0.5066,Residential,Condo,1
20235,2020,Hartford,170 AMHERST ST,50295,199900,0.2516,Residential,Single Family,0
2020369,2020,Berlin,33 LANGDON CT UNIT KL4,113000,150000,0.7533,Residential,Condo,1
20220,2020,Bethel,6 LOCKWOOD CIRCLE,273980,390000,0.7025,Residential,Condo,1
200556,2020,Bristol,295 REDSTONE HILL RD UN 5,40110,68000,0.5898,Residential,Condo,1
201275,2020,Bristol,6 STURBRIDGE COURT,206220,370000,0.5573,Residential,Single Family,1
2000221,2020,Cheshire,M58 L12 WIESE RD,144780,1200000,0.12065,Vacant Land,Nan,1
20004,2020,Bethel,32 STARR LANE,467880,875000,0.5347,Residential,Single Family,0
200569,2020,East Haven,128 THOMPSON AVE,152620,256000,0.5961,Residential,Two Family,1
200167,2020,Essex,18 SUNSET TERR,182300,345000,0.528405797,Residential,Single Family,1
200481,2020,Glastonbury,212 OLDE STAGE RD,226500,400000,0.5662,Residential,Single Family,1
201332,2020,Cromwell,5 RIVERGATE DRIVE,290710,580000,0.501224138,Residential,Single Family,1
201192,2020,Griswold,148 MATHEWSON ST UNIT 105,91350,155500,0.5874,Residential,Condo,1
200779,2020,Bristol,489 WOLCOTT ST UN 26,87010,145000,0.6,Residential,Condo,1
20042,2020,Derby,57 HAWTHORNE AVE,113750,189000,0.6018,Residential,Single Family,0
200193,2020,Easton,32 DELAWARE ROAD,642850,1210990,0.5308,Residential,Single Family,1
200586,2020,Farmington,12-C TALCOTT FOREST RD,104020,177000,0.5876,Residential,Condo,1
200170,2020,Easton,210 SILVER HILL ROAD,387270,470000,0.8239,Residential,Single Family,1
200298,2020,East Lyme,57 FAIRHAVEN RD,205940,435000,0.4734,Residential,Single Family,1
20206,2020,Burlington,52 CASE RD,202930,270000,0.751592593,Residential,Single Family,1
2000456,2020,Cheshire,100 COLTON LANE,17200,165000,0.1042,Vacant Land,Nan,1
201058,2020,Manchester,140 MARJORIE LANE,90700,105000,0.8638,Residential,Condo,1
200003,2020,Bridgewater,30 SKYLINE RIDGE ROAD,960800,1580000,0.6081,Residential,Single Family,0
200032,2020,Lyme,0 BRUSH HILL RD,4536,199000,0.0227,Vacant Land,Nan,1
200097,2020,East Windsor,2 GOLDFINCH CT,255140,355000,0.7187,Residential,Condo,1
20637,2020,Hartford,55 CATHERINE ST,12530,163500,0.0766,Residential,Single Family,1
201687,2020,Greenwich,9 CONYERS FARM DRIVE,7301770,8800000,0.8297,Residential,Single Family,1
200268,2020,Branford,374 JEFFERSON WOODS,95100,202000,0.4707,Residential,Condo,1
200077,2020,Enfield,100 HAZARD AVE,3037970,13920000,0.2182,Commercial,Nan,0
20246,2020,Darien,24 PASTURE LANE,938210,1995000,0.4702,Residential,Single Family,1
200430,2020,Glastonbury,503 ADDISON RD,141000,225000,0.6266,Residential,Single Family,1
20036,2020,Derby,14 LAUREL AVE,136780,300000,0.4559,Residential,Single Family,0
200157,2020,Glastonbury,190 THREE MILE RD,168400,260000,0.6476,Residential,Single Family,0
200352,2020,East Lyme,287 BOSTON POST RD R3,291720,435000,0.6706,Residential,Condo,1
200398,2020,Danbury,143B WESTVILLE AVE EXT,153400,220000,0.6972,Residential,Single Family,0
200140,2020,Farmington,167 PERRY ST,166140,190000,0.8744,Residential,Three Family,0
20448,2020,Darien,12 SHERRY LANE,1202320,1500000,0.8015,Residential,Single Family,1
200045,2020,Essex,11 MARES HILL RD,310200,565000,0.549,Residential,Single Family,0
200035,2020,Groton,5 MIDDLEFIELD ST,289520,370000,0.782486486,Residential,Single Family,0
200357,2020,Avon,9 MADISON LANE,164010,300000,0.5467,Residential,Condo,1
201121,2020,Manchester,231 MEADOWBROOK DRIVE,160400,325000,0.4935,Residential,Single Family,1
200443,2020,East Haven,207 ROSE ST EXT,141060,300000,0.4702,Residential,Single Family,1
201182,2020,Greenwich,30 WILDWOOD DRIVE,908530,2300000,0.395013043,Residential,Single Family,1
200106,2020,Easton,63 FERNDALE DRIVE,381600,750000,0.5088,Residential,Condo,1
20182,2020,Darien,68 HOLMES AVE,494270,710000,0.6961,Residential,Single Family,1
200605,2020,Glastonbury,25 SLATER RD,187700,323900,0.5794,Residential,Single Family,1
200781,2020,Danbury,28 HILLANDALE RD,263300,499900,0.5267,Residential,Single Family,1
20048,2020,Barkhamsted,89 TAYLOR RD,44650,11000,4.059090909,Vacant Land,Nan,1
200000316,2020,Brookfield,4 JASON COURT,537480,850000,0.6323,Residential,Single Family,1
200701,2020,Farmington,17-A GREENBRIAR DR,65950,150000,0.4396,Residential,Condo,1
200227,2020,Coventry,60 MOUNTAIN RIDGE DR,211400,405000,0.5219,Residential,Single Family,1
200195,2020,Madison,23 MARKHAM PL,139400,825000,0.1689,Residential,Single Family,1
200118,2020,Litchfield,22 WINDSONG DR,416750,560000,0.7441,Residential,Single Family,1
2000269,2020,Bloomfield,6 BILTMORE PARK,115510,237500,0.4863,Residential,Condo,1
2000240,2020,Cheshire,388 MOUNTAIN RD,266660,520000,0.5128,Residential,Single Family,1
2020355,2020,Berlin,40 KELLY ANN CT,161400,340000,0.4747,Residential,Single Family,1
200743,2020,Manchester,25 MARTINS MANOR,252900,489000,0.5171,Residential,Single Family,1
